dataset_id,sample_id,gene_id,symbol,discrete_cna
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DR-01,4072,EPCAM,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,238,ALK,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,84868,HAVCR2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,3091,HIF1A,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,3105,HLA-A,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,3106,HLA-B,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,3553,IL1B,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,3716,JAK1,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,3717,JAK2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,3845,KRAS,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,3902,LAG3,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,4233,MET,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,4288,MKI67,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,4318,MMP9,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,4609,MYC,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,5133,PDCD1,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,567,B2M,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,6279,S100A8,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,6280,S100A9,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,6615,SNAI1,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,6696,SPP1,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,201633,TIGIT,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,7153,TOP2A,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,7422,VEGFA,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,7431,VIM,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,6935,ZEB1,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,29126,CD274,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,1493,CTLA4,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,3576,CXCL8,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,1956,EGFR,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A5DS-01,4072,EPCAM,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,238,ALK,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,84868,HAVCR2,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,3091,HIF1A,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,3105,HLA-A,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,3106,HLA-B,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,3553,IL1B,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,3716,JAK1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,3717,JAK2,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,3845,KRAS,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,3902,LAG3,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,4233,MET,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,4288,MKI67,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,4318,MMP9,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,4609,MYC,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,5133,PDCD1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,567,B2M,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,6279,S100A8,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,6280,S100A9,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,6615,SNAI1,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,6696,SPP1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,201633,TIGIT,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,7153,TOP2A,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,7422,VEGFA,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,7431,VIM,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,6935,ZEB1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,29126,CD274,0
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,1493,CTLA4,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,3576,CXCL8,-1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,1956,EGFR,1
lusc_tcga_pan_can_atlas_2018,TCGA-56-A62T-01,4072,EPCAM,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,238,ALK,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,84868,HAVCR2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,3091,HIF1A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,3105,HLA-A,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,3106,HLA-B,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,3553,IL1B,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,3716,JAK1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,3717,JAK2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,3845,KRAS,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,3902,LAG3,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,4233,MET,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,4288,MKI67,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,4318,MMP9,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,4609,MYC,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,5133,PDCD1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,567,B2M,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,6279,S100A8,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,6280,S100A9,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,6615,SNAI1,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,6696,SPP1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,201633,TIGIT,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,7153,TOP2A,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,7422,VEGFA,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,7431,VIM,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,6935,ZEB1,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,29126,CD274,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,1493,CTLA4,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,3576,CXCL8,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,1956,EGFR,2
lusc_tcga_pan_can_atlas_2018,TCGA-58-8386-01,4072,EPCAM,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,238,ALK,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,84868,HAVCR2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,3091,HIF1A,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,3105,HLA-A,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,3106,HLA-B,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,3553,IL1B,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,3716,JAK1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,3717,JAK2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,3845,KRAS,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,3902,LAG3,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,4233,MET,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,4288,MKI67,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,4318,MMP9,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,4609,MYC,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,5133,PDCD1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,567,B2M,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,6279,S100A8,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,6280,S100A9,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,6615,SNAI1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,6696,SPP1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,201633,TIGIT,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,7153,TOP2A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,7422,VEGFA,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,7431,VIM,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,6935,ZEB1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,29126,CD274,2
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,1493,CTLA4,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,3576,CXCL8,2
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,1956,EGFR,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8387-01,4072,EPCAM,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,238,ALK,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,84868,HAVCR2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,3091,HIF1A,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,3105,HLA-A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,3106,HLA-B,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,3553,IL1B,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,3716,JAK1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,3717,JAK2,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,3845,KRAS,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,3902,LAG3,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,4233,MET,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,4288,MKI67,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,4318,MMP9,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,4609,MYC,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,5133,PDCD1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,567,B2M,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,6279,S100A8,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,6280,S100A9,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,6615,SNAI1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,6696,SPP1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,201633,TIGIT,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,7153,TOP2A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,7422,VEGFA,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,7431,VIM,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,6935,ZEB1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,29126,CD274,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,1493,CTLA4,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,3576,CXCL8,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,1956,EGFR,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8388-01,4072,EPCAM,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,238,ALK,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,84868,HAVCR2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,3091,HIF1A,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,3105,HLA-A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,3106,HLA-B,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,3553,IL1B,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,3716,JAK1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,3717,JAK2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,3845,KRAS,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,3902,LAG3,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,4233,MET,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,4288,MKI67,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,4318,MMP9,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,4609,MYC,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,5133,PDCD1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,567,B2M,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,6279,S100A8,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,6280,S100A9,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,6615,SNAI1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,6696,SPP1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,201633,TIGIT,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,7153,TOP2A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,7422,VEGFA,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,7431,VIM,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,6935,ZEB1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,29126,CD274,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,1493,CTLA4,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,3576,CXCL8,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,1956,EGFR,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8390-01,4072,EPCAM,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,238,ALK,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,84868,HAVCR2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,3091,HIF1A,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,3105,HLA-A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,3106,HLA-B,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,3553,IL1B,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,3716,JAK1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,3717,JAK2,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,3845,KRAS,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,3902,LAG3,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,4233,MET,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,4288,MKI67,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,4318,MMP9,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,4609,MYC,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,5133,PDCD1,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,567,B2M,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,6279,S100A8,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,6280,S100A9,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,6615,SNAI1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,6696,SPP1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,201633,TIGIT,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,7153,TOP2A,2
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,7422,VEGFA,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,7431,VIM,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,6935,ZEB1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,29126,CD274,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,1493,CTLA4,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,3576,CXCL8,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,1956,EGFR,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8391-01,4072,EPCAM,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,238,ALK,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,84868,HAVCR2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,3091,HIF1A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,3105,HLA-A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,3106,HLA-B,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,3553,IL1B,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,3716,JAK1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,3717,JAK2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,3845,KRAS,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,3902,LAG3,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,4233,MET,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,4288,MKI67,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,4318,MMP9,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,4609,MYC,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,5133,PDCD1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,567,B2M,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,6279,S100A8,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,6280,S100A9,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,6615,SNAI1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,6696,SPP1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,201633,TIGIT,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,7153,TOP2A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,7422,VEGFA,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,7431,VIM,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,6935,ZEB1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,29126,CD274,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,1493,CTLA4,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,3576,CXCL8,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,1956,EGFR,2
lusc_tcga_pan_can_atlas_2018,TCGA-58-8392-01,4072,EPCAM,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,238,ALK,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,84868,HAVCR2,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,3091,HIF1A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,3105,HLA-A,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,3106,HLA-B,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,3553,IL1B,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,3716,JAK1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,3717,JAK2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,3845,KRAS,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,3902,LAG3,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,4233,MET,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,4288,MKI67,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,4318,MMP9,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,4609,MYC,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,5133,PDCD1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,567,B2M,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,6279,S100A8,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,6280,S100A9,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,6615,SNAI1,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,6696,SPP1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,201633,TIGIT,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,7153,TOP2A,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,7422,VEGFA,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,7431,VIM,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,6935,ZEB1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,29126,CD274,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,1493,CTLA4,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,3576,CXCL8,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,1956,EGFR,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-8393-01,4072,EPCAM,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,238,ALK,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,84868,HAVCR2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,3091,HIF1A,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,3105,HLA-A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,3106,HLA-B,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,3553,IL1B,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,3716,JAK1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,3717,JAK2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,3845,KRAS,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,3902,LAG3,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,4233,MET,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,4288,MKI67,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,4318,MMP9,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,4609,MYC,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,5133,PDCD1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,567,B2M,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,6279,S100A8,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,6280,S100A9,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,6615,SNAI1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,6696,SPP1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,201633,TIGIT,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,7153,TOP2A,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,7422,VEGFA,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,7431,VIM,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,6935,ZEB1,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,29126,CD274,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,1493,CTLA4,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,3576,CXCL8,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,1956,EGFR,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46J-01,4072,EPCAM,0
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,238,ALK,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,84868,HAVCR2,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,3091,HIF1A,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,3105,HLA-A,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,3106,HLA-B,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,3553,IL1B,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,3716,JAK1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,3717,JAK2,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,3845,KRAS,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,3902,LAG3,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,4233,MET,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,4288,MKI67,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,4318,MMP9,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,4609,MYC,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,5133,PDCD1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,567,B2M,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,6279,S100A8,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,6280,S100A9,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,6615,SNAI1,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,6696,SPP1,-1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,201633,TIGIT,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,7153,TOP2A,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,7422,VEGFA,1
lusc_tcga_pan_can_atlas_2018,TCGA-58-A46K-01,7431,VIM,-1
